game_date_est,game_sequence,game_id,team_id_home,team_abbreviation_home,team_city_name_home,team_nickname_home,team_wins_losses_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot1_home,pts_ot2_home,pts_ot3_home,pts_ot4_home,pts_ot5_home,pts_ot6_home,pts_ot7_home,pts_ot8_home,pts_ot9_home,pts_ot10_home,pts_home,team_id_away,team_abbreviation_away,team_city_name_away,team_nickname_away,team_wins_losses_away,pts_qtr1_away,pts_qtr2_away,pts_qtr3_away,pts_qtr4_away,pts_ot1_away,pts_ot2_away,pts_ot3_away,pts_ot4_away,pts_ot5_away,pts_ot6_away,pts_ot7_away,pts_ot8_away,pts_ot9_away,pts_ot10_away,pts_away
2022-01-25 00:00:00,6.0,22100718,1610612747,LAL,Los Angeles,Lakers,24-24,33.0,29.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612751,BKN,Brooklyn,Nets,29-18,25.0,28.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2022-01-27 00:00:00,1.0,22100733,1610612755,PHI,Philadelphia,76ers,29-19,32.0,22.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612747,LAL,Los Angeles,Lakers,24-25,22.0,26.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2022-01-28 00:00:00,2.0,22100735,1610612747,LAL,Los Angeles,Lakers,24-26,21.0,28.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612766,CHA,Charlotte,Hornets,28-22,31.0,34.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2022-01-30 00:00:00,1.0,22100751,1610612737,ATL,Atlanta,Hawks,24-25,34.0,28.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1610612747,LAL,Los Angeles,Lakers,24-27,33.0,38.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2022-02-02 00:00:00,9.0,22100781,1610612747,LAL,Los Angeles,Lakers,25-27,28.0,26.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1610612757,POR,Portland,Trail Blazers,21-31,16.0,37.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
2022-02-03 00:00:00,6.0,22100786,1610612746,LAC,LA,Clippers,27-27,28.0,32.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612747,LAL,Los Angeles,Lakers,25-28,26.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2022-02-05 00:00:00,4.0,22100799,1610612752,NYK,New York,Knicks,24-29,42.0,29.0,13.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612747,LAL,Los Angeles,Lakers,26-28,29.0,27.0,31.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
2022-02-08 00:00:00,8.0,22100822,1610612747,LAL,Los Angeles,Lakers,26-29,24.0,32.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612749,MIL,Milwaukee,Bucks,35-21,38.0,40.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
2022-02-12 00:00:00,10.0,22100854,1610612747,LAL,Los Angeles,Lakers,26-31,26.0,36.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612744,GSW,Golden State,Warriors,42-15,32.0,33.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2022-02-16 00:00:00,11.0,22100884,1610612762,UTA,Utah,Jazz,36-22,27.0,26.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612747,LAL,Los Angeles,Lakers,27-31,27.0,19.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
2022-02-25 00:00:00,9.0,22100904,1610612747,LAL,Los Angeles,Lakers,27-32,22.0,25.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612746,LAC,LA,Clippers,31-31,24.0,33.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2022-02-27 00:00:00,8.0,22100919,1610612747,LAL,Los Angeles,Lakers,27-33,20.0,20.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612740,NOP,New Orleans,Pelicans,25-36,24.0,27.0,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
2022-03-01 00:00:00,6.0,22100931,1610612742,DAL,Dallas,Mavericks,37-25,30.0,41.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612747,LAL,Los Angeles,Lakers,27-34,25.0,31.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2022-03-03 00:00:00,7.0,22100945,1610612747,LAL,Los Angeles,Lakers,27-35,31.0,32.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612746,LAC,LA,Clippers,34-31,36.0,30.0,40.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
2022-03-05 00:00:00,6.0,22100959,1610612747,LAL,Los Angeles,Lakers,28-35,32.0,30.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1610612744,GSW,Golden State,Warriors,43-21,25.0,42.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2022-03-09 00:00:00,5.0,22100985,1610612747,LAL,Los Angeles,Lakers,28-37,38.0,25.0,35.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1610612745,HOU,Houston,Rockets,17-49,32.0,36.0,29.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
2022-03-11 00:00:00,10.0,22101004,1610612747,LAL,Los Angeles,Lakers,29-37,26.0,26.0,37.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1610612764,WAS,Washington,Wizards,29-36,26.0,33.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2022-03-13 00:00:00,8.0,22101019,1610612756,PHX,Phoenix,Suns,54-14,48.0,31.0,40.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,1610612747,LAL,Los Angeles,Lakers,29-38,22.0,34.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2022-03-14 00:00:00,9.0,22101028,1610612747,LAL,Los Angeles,Lakers,29-39,12.0,28.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612761,TOR,Toronto,Raptors,38-30,33.0,25.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2022-03-16 00:00:00,7.0,22101039,1610612747,LAL,Los Angeles,Lakers,29-40,17.0,29.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1610612750,MIN,Minnesota,Timberwolves,41-30,31.0,36.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
2022-03-19 00:00:00,4.0,22101061,1610612747,LAL,Los Angeles,Lakers,30-41,36.0,31.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1610612764,WAS,Washington,Wizards,30-40,26.0,32.0,35.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
2022-03-21 00:00:00,2.0,22101072,1610612747,LAL,Los Angeles,Lakers,31-41,28.0,39.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1610612739,CLE,Cleveland,Cavaliers,41-31,35.0,27.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2022-03-23 00:00:00,10.0,22101093,1610612755,PHI,Philadelphia,76ers,45-27,27.0,34.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1610612747,LAL,Los Angeles,Lakers,31-42,30.0,22.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2022-03-27 00:00:00,5.0,22101119,1610612740,NOP,New Orleans,Pelicans,32-43,23.0,26.0,41.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612747,LAL,Los Angeles,Lakers,31-43,31.0,38.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2022-03-29 00:00:00,4.0,22101134,1610612747,LAL,Los Angeles,Lakers,31-44,25.0,31.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612742,DAL,Dallas,Mavericks,47-29,43.0,39.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2022-03-31 00:00:00,5.0,22101150,1610612747,LAL,Los Angeles,Lakers,31-45,28.0,27.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612762,UTA,Utah,Jazz,46-31,34.0,32.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
2022-04-01 00:00:00,10.0,22101160,1610612740,NOP,New Orleans,Pelicans,34-43,30.0,20.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612747,LAL,Los Angeles,Lakers,31-46,25.0,25.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2022-04-03 00:00:00,3.0,22101168,1610612747,LAL,Los Angeles,Lakers,31-47,28.0,33.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1610612743,DEN,Denver,Nuggets,47-32,24.0,38.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
2022-04-05 00:00:00,12.0,22101189,1610612747,LAL,Los Angeles,Lakers,31-48,31.0,27.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612756,PHX,Phoenix,Suns,63-16,28.0,35.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2022-04-07 00:00:00,7.0,22101202,1610612747,LAL,Los Angeles,Lakers,31-49,32.0,30.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612744,GSW,Golden State,Warriors,51-29,27.0,38.0,26.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2022-04-08 00:00:00,9.0,22101211,1610612747,LAL,Los Angeles,Lakers,32-49,27.0,29.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1610612760,OKC,Oklahoma City,Thunder,24-57,28.0,24.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2022-04-10 00:00:00,11.0,22101220,1610612747,LAL,Los Angeles,Lakers,33-49,36.0,33.0,26.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1610612743,DEN,Denver,Nuggets,48-34,33.0,36.0,39.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
2021-10-03 00:00:00,1.0,12100001,1610612751,BKN,Brooklyn,Nets,1-0,25.0,32.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1610612747,LAL,Los Angeles,Lakers,0-1,19.0,30.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2021-10-08 00:00:00,7.0,12100031,1610612744,GSW,Golden State,Warriors,3-0,21.0,38.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612747,LAL,Los Angeles,Lakers,0-3,25.0,24.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2021-10-10 00:00:00,4.0,12100038,1610612747,LAL,Los Angeles,Lakers,0-4,18.0,26.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1610612756,PHX,Phoenix,Suns,2-1,28.0,23.0,37.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
2021-10-14 00:00:00,4.0,12100058,1610612758,SAC,Sacramento,Kings,4-0,35.0,36.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612747,LAL,Los Angeles,Lakers,0-6,23.0,42.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
2022-10-18 00:00:00,2.0,22200002,1610612744,GSW,Golden State,Warriors,1-0,25.0,34.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1610612747,LAL,Los Angeles,Lakers,0-1,22.0,30.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2022-10-20 00:00:00,2.0,22200016,1610612746,LAC,LA,Clippers,1-0,35.0,21.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612747,LAL,Los Angeles,Lakers,0-2,23.0,33.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2022-10-23 00:00:00,1.0,22200037,1610612747,LAL,Los Angeles,Lakers,0-3,24.0,24.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1610612757,POR,Portland,Trail Blazers,3-0,32.0,23.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
2022-10-26 00:00:00,9.0,22200064,1610612743,DEN,Denver,Nuggets,3-2,26.0,28.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612747,LAL,Los Angeles,Lakers,0-4,22.0,32.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2022-10-28 00:00:00,7.0,22200076,1610612750,MIN,Minnesota,Timberwolves,4-2,28.0,24.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612747,LAL,Los Angeles,Lakers,0-5,25.0,27.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
2022-10-30 00:00:00,8.0,22200095,1610612747,LAL,Los Angeles,Lakers,1-5,26.0,29.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612743,DEN,Denver,Nuggets,4-3,31.0,20.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2022-11-02 00:00:00,11.0,22200117,1610612747,LAL,Los Angeles,Lakers,2-5,23.0,33.0,26.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1610612740,NOP,New Orleans,Pelicans,4-3,27.0,17.0,35.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2022-11-04 00:00:00,12.0,22200131,1610612762,UTA,Utah,Jazz,7-3,40.0,35.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1610612747,LAL,Los Angeles,Lakers,2-6,34.0,28.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2022-11-06 00:00:00,1.0,22200140,1610612747,LAL,Los Angeles,Lakers,2-7,36.0,28.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1610612739,CLE,Cleveland,Cavaliers,8-1,30.0,28.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2022-11-07 00:00:00,14.0,22200157,1610612762,UTA,Utah,Jazz,9-3,42.0,34.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,1610612747,LAL,Los Angeles,Lakers,2-8,34.0,37.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2022-11-09 00:00:00,12.0,22200170,1610612747,LAL,Los Angeles,Lakers,2-9,21.0,31.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612746,LAC,LA,Clippers,7-5,38.0,16.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2022-11-11 00:00:00,8.0,22200183,1610612747,LAL,Los Angeles,Lakers,2-10,23.0,37.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612758,SAC,Sacramento,Kings,5-6,23.0,33.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2022-11-13 00:00:00,7.0,22200198,1610612747,LAL,Los Angeles,Lakers,3-10,26.0,29.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612751,BKN,Brooklyn,Nets,6-8,22.0,24.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
2022-11-18 00:00:00,11.0,22200234,1610612765,DET,Detroit,Pistons,3-14,37.0,27.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612747,LAL,Los Angeles,Lakers,4-10,30.0,38.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2022-11-20 00:00:00,8.0,22200247,1610612759,SAS,San Antonio,Spurs,6-12,20.0,28.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1610612747,LAL,Los Angeles,Lakers,5-10,34.0,32.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
2022-11-22 00:00:00,4.0,22200259,1610612756,PHX,Phoenix,Suns,11-6,26.0,27.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612747,LAL,Los Angeles,Lakers,5-11,22.0,33.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2022-11-25 00:00:00,11.0,22200282,1610612759,SAS,San Antonio,Spurs,6-14,21.0,20.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1610612747,LAL,Los Angeles,Lakers,6-11,33.0,26.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2022-11-26 00:00:00,3.0,22200288,1610612759,SAS,San Antonio,Spurs,6-15,34.0,34.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1610612747,LAL,Los Angeles,Lakers,7-11,33.0,37.0,36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
2022-11-30 00:00:00,13.0,22200324,1610612757,POR,Portland,Trail Blazers,11-11,22.0,40.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612747,LAL,Los Angeles,Lakers,8-12,24.0,42.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2022-12-02 00:00:00,6.0,22200331,1610612747,LAL,Los Angeles,Lakers,9-12,33.0,33.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1610612749,MIL,Milwaukee,Bucks,15-6,31.0,27.0,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
2022-12-04 00:00:00,6.0,22200349,1610612747,LAL,Los Angeles,Lakers,10-12,33.0,35.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1610612764,WAS,Washington,Wizards,11-13,27.0,23.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
2022-12-07 00:00:00,4.0,22200366,1610612761,TOR,Toronto,Raptors,13-12,39.0,31.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1610612747,LAL,Los Angeles,Lakers,10-14,31.0,16.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
2022-12-11 00:00:00,2.0,22200396,1610612765,DET,Detroit,Pistons,7-22,26.0,23.0,41.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1610612747,LAL,Los Angeles,Lakers,11-15,32.0,29.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
2022-12-13 00:00:00,5.0,22200413,1610612747,LAL,Los Angeles,Lakers,11-16,24.0,26.0,32.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1610612738,BOS,Boston,Celtics,22-7,37.0,28.0,23.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
2022-12-16 00:00:00,10.0,22200437,1610612747,LAL,Los Angeles,Lakers,12-16,33.0,31.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1610612743,DEN,Denver,Nuggets,17-11,32.0,33.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2022-12-18 00:00:00,7.0,22200451,1610612764,WAS,Washington,Wizards,11-20,29.0,23.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1610612747,LAL,Los Angeles,Lakers,13-16,30.0,36.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
