game_date_est,game_sequence,game_id,team_id_home,team_abbreviation_home,team_city_name_home,team_nickname_home,team_wins_losses_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot1_home,pts_ot2_home,pts_ot3_home,pts_ot4_home,pts_ot5_home,pts_ot6_home,pts_ot7_home,pts_ot8_home,pts_ot9_home,pts_ot10_home,pts_home,team_id_away,team_abbreviation_away,team_city_name_away,team_nickname_away,team_wins_losses_away,pts_qtr1_away,pts_qtr2_away,pts_qtr3_away,pts_qtr4_away,pts_ot1_away,pts_ot2_away,pts_ot3_away,pts_ot4_away,pts_ot5_away,pts_ot6_away,pts_ot7_away,pts_ot8_away,pts_ot9_away,pts_ot10_away,pts_away
2022-12-21 00:00:00,10.0,22200475,1610612758,SAC,Sacramento,Kings,17-13,25.0,41.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1610612747,LAL,Los Angeles,Lakers,13-18,26.0,32.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2022-12-23 00:00:00,14.0,22200492,1610612766,CHA,Charlotte,Hornets,9-24,27.0,40.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1610612747,LAL,Los Angeles,Lakers,13-19,31.0,36.0,20.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
2022-12-25 00:00:00,2.0,22200494,1610612747,LAL,Los Angeles,Lakers,13-20,28.0,26.0,21.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612742,DAL,Dallas,Mavericks,18-16,21.0,22.0,51.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
2022-12-28 00:00:00,4.0,22200518,1610612748,MIA,Miami,Heat,18-17,33.0,28.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612747,LAL,Los Angeles,Lakers,14-21,25.0,27.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
2023-01-02 00:00:00,2.0,22200551,1610612747,LAL,Los Angeles,Lakers,16-21,22.0,38.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612766,CHA,Charlotte,Hornets,10-28,21.0,24.0,31.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2023-01-04 00:00:00,11.0,22200574,1610612747,LAL,Los Angeles,Lakers,17-21,32.0,20.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612748,MIA,Miami,Heat,20-19,23.0,25.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2023-01-06 00:00:00,11.0,22200590,1610612737,ATL,Atlanta,Hawks,18-21,28.0,21.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612747,LAL,Los Angeles,Lakers,18-21,37.0,33.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
2023-01-07 00:00:00,5.0,22200595,1610612758,SAC,Sacramento,Kings,20-18,38.0,35.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1610612747,LAL,Los Angeles,Lakers,19-21,37.0,36.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
2023-01-09 00:00:00,5.0,22200609,1610612743,DEN,Denver,Nuggets,27-13,29.0,33.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1610612747,LAL,Los Angeles,Lakers,19-22,23.0,25.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2023-01-12 00:00:00,5.0,22200630,1610612742,DAL,Dallas,Mavericks,24-19,36.0,23.0,23.0,19.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1610612747,LAL,Los Angeles,Lakers,19-23,22.0,26.0,28.0,25.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2023-01-15 00:00:00,8.0,22200655,1610612747,LAL,Los Angeles,Lakers,19-24,32.0,26.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612755,PHI,Philadelphia,76ers,27-16,33.0,24.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
2023-01-16 00:00:00,9.0,22200664,1610612747,LAL,Los Angeles,Lakers,20-24,37.0,36.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,1610612745,HOU,Houston,Rockets,10-34,35.0,26.0,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
2023-01-22 00:00:00,7.0,22200705,1610612757,POR,Portland,Trail Blazers,21-25,26.0,45.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612747,LAL,Los Angeles,Lakers,22-25,33.0,13.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2023-01-24 00:00:00,7.0,22200719,1610612746,LAC,LA,Clippers,26-24,37.0,40.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1610612747,LAL,Los Angeles,Lakers,22-26,30.0,24.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2023-01-25 00:00:00,10.0,22200729,1610612747,LAL,Los Angeles,Lakers,23-26,25.0,28.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612759,SAS,San Antonio,Spurs,14-34,30.0,24.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2023-01-28 00:00:00,9.0,22200749,1610612747,LAL,Los Angeles,Lakers,23-27,27.0,27.0,27.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612738,BOS,Boston,Celtics,36-15,28.0,20.0,33.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
2023-01-30 00:00:00,2.0,22200757,1610612751,BKN,Brooklyn,Nets,31-19,29.0,29.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612747,LAL,Los Angeles,Lakers,23-28,16.0,30.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2023-01-31 00:00:00,2.0,22200765,1610612752,NYK,New York,Knicks,27-25,24.0,29.0,30.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1610612747,LAL,Los Angeles,Lakers,24-28,29.0,23.0,34.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
2023-02-02 00:00:00,1.0,22200778,1610612747,LAL,Los Angeles,Lakers,25-28,30.0,24.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612754,IND,Indiana,Pacers,24-29,35.0,32.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2023-02-04 00:00:00,2.0,22200798,1610612740,NOP,New Orleans,Pelicans,27-27,30.0,31.0,42.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1610612747,LAL,Los Angeles,Lakers,25-29,32.0,40.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
2023-02-07 00:00:00,6.0,22200821,1610612760,OKC,Oklahoma City,Thunder,26-28,36.0,40.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1610612747,LAL,Los Angeles,Lakers,25-30,34.0,32.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
2023-02-11 00:00:00,8.0,22200853,1610612744,GSW,Golden State,Warriors,28-28,22.0,31.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612747,LAL,Los Angeles,Lakers,26-31,21.0,30.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2023-02-15 00:00:00,10.0,22200882,1610612740,NOP,New Orleans,Pelicans,30-29,25.0,26.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612747,LAL,Los Angeles,Lakers,27-32,38.0,17.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2023-02-26 00:00:00,4.0,22200913,1610612742,DAL,Dallas,Mavericks,32-30,28.0,33.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612747,LAL,Los Angeles,Lakers,29-32,16.0,31.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2023-02-28 00:00:00,4.0,22200927,1610612763,MEM,Memphis,Grizzlies,37-23,26.0,20.0,47.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612747,LAL,Los Angeles,Lakers,29-33,22.0,27.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2023-03-03 00:00:00,10.0,22200955,1610612750,MIN,Minnesota,Timberwolves,33-32,33.0,23.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612747,LAL,Los Angeles,Lakers,30-34,34.0,21.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
2023-03-05 00:00:00,3.0,22200964,1610612744,GSW,Golden State,Warriors,34-31,18.0,36.0,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612747,LAL,Los Angeles,Lakers,31-34,33.0,22.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
2023-03-07 00:00:00,8.0,22200984,1610612763,MEM,Memphis,Grizzlies,38-26,21.0,36.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612747,LAL,Los Angeles,Lakers,32-34,23.0,33.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
2023-03-10 00:00:00,6.0,22201003,1610612747,LAL,Los Angeles,Lakers,33-34,31.0,39.0,15.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1610612761,TOR,Toronto,Raptors,32-36,35.0,27.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
2023-03-12 00:00:00,6.0,22201019,1610612752,NYK,New York,Knicks,40-30,31.0,31.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612747,LAL,Los Angeles,Lakers,33-35,27.0,32.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2023-03-14 00:00:00,4.0,22201030,1610612740,NOP,New Orleans,Pelicans,33-36,24.0,16.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612747,LAL,Los Angeles,Lakers,34-35,39.0,36.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
2023-03-15 00:00:00,4.0,22201038,1610612747,LAL,Los Angeles,Lakers,34-36,19.0,29.0,26.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612745,HOU,Houston,Rockets,17-52,31.0,31.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2023-03-17 00:00:00,8.0,22201054,1610612742,DAL,Dallas,Mavericks,36-35,29.0,33.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612747,LAL,Los Angeles,Lakers,34-37,33.0,21.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2023-03-19 00:00:00,8.0,22201070,1610612747,LAL,Los Angeles,Lakers,35-37,28.0,31.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612753,ORL,Orlando,Magic,29-43,25.0,24.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2023-03-22 00:00:00,10.0,22201092,1610612747,LAL,Los Angeles,Lakers,36-37,23.0,36.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1610612756,PHX,Phoenix,Suns,38-34,26.0,26.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2023-03-24 00:00:00,10.0,22201106,1610612747,LAL,Los Angeles,Lakers,37-37,41.0,33.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612760,OKC,Oklahoma City,Thunder,36-38,25.0,41.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2023-03-26 00:00:00,2.0,22201114,1610612741,CHI,Chicago,Bulls,36-38,29.0,34.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1610612747,LAL,Los Angeles,Lakers,37-38,26.0,29.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2023-03-29 00:00:00,5.0,22201140,1610612741,CHI,Chicago,Bulls,36-40,20.0,31.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612747,LAL,Los Angeles,Lakers,38-38,31.0,28.0,26.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2023-03-31 00:00:00,10.0,22201157,1610612750,MIN,Minnesota,Timberwolves,39-39,29.0,36.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612747,LAL,Los Angeles,Lakers,39-38,27.0,28.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
2023-04-05 00:00:00,8.0,22201196,1610612746,LAC,LA,Clippers,42-38,37.0,34.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1610612747,LAL,Los Angeles,Lakers,41-39,31.0,21.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
2023-04-07 00:00:00,11.0,22201212,1610612756,PHX,Phoenix,Suns,45-36,34.0,28.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612747,LAL,Los Angeles,Lakers,42-39,30.0,31.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2023-04-09 00:00:00,13.0,22201228,1610612762,UTA,Utah,Jazz,37-45,25.0,31.0,39.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1610612747,LAL,Los Angeles,Lakers,43-39,31.0,34.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2022-10-03 00:00:00,4.0,12200012,1610612747,LAL,Los Angeles,Lakers,0-1,27.0,19.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1610612758,SAC,Sacramento,Kings,1-0,21.0,20.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2022-10-05 00:00:00,5.0,12200022,1610612756,PHX,Phoenix,Suns,1-1,28.0,34.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1610612747,LAL,Los Angeles,Lakers,0-2,35.0,34.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2022-10-09 00:00:00,4.0,12200040,1610612747,LAL,Los Angeles,Lakers,1-3,35.0,25.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1610612744,GSW,Golden State,Warriors,2-1,33.0,19.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2022-10-12 00:00:00,6.0,12200057,1610612750,MIN,Minnesota,Timberwolves,4-0,30.0,32.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1610612747,LAL,Los Angeles,Lakers,1-4,30.0,24.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
2022-10-14 00:00:00,9.0,12200070,1610612747,LAL,Los Angeles,Lakers,1-5,23.0,21.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1610612758,SAC,Sacramento,Kings,4-0,36.0,29.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0
2023-04-16 00:00:00,1.0,42200151,1610612763,MEM,Memphis,Grizzlies,0-1,27.0,38.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612747,LAL,Los Angeles,Lakers,1-0,32.0,27.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2023-04-19 00:00:00,1.0,42200152,1610612747,LAL,Los Angeles,Lakers,1-1,19.0,25.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1610612763,MEM,Memphis,Grizzlies,1-1,30.0,29.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
2023-04-22 00:00:00,4.0,42200153,1610612763,MEM,Memphis,Grizzlies,1-2,9.0,28.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612747,LAL,Los Angeles,Lakers,2-1,35.0,18.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2023-04-24 00:00:00,3.0,42200154,1610612763,MEM,Memphis,Grizzlies,1-3,23.0,29.0,31.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612747,LAL,Los Angeles,Lakers,3-1,29.0,25.0,27.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2023-04-26 00:00:00,2.0,42200155,1610612763,MEM,Memphis,Grizzlies,2-3,38.0,23.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612747,LAL,Los Angeles,Lakers,3-2,24.0,28.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2023-04-28 00:00:00,4.0,42200156,1610612747,LAL,Los Angeles,Lakers,4-2,31.0,28.0,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1610612763,MEM,Memphis,Grizzlies,2-4,20.0,22.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2023-05-02 00:00:00,2.0,42200231,1610612747,LAL,Los Angeles,Lakers,1-0,29.0,36.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1610612744,GSW,Golden State,Warriors,0-1,31.0,33.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
2023-05-04 00:00:00,1.0,42200232,1610612747,LAL,Los Angeles,Lakers,1-1,33.0,23.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1610612744,GSW,Golden State,Warriors,1-1,26.0,41.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
2023-05-06 00:00:00,2.0,42200233,1610612747,LAL,Los Angeles,Lakers,2-1,23.0,36.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1610612744,GSW,Golden State,Warriors,1-2,30.0,18.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2023-05-08 00:00:00,2.0,42200234,1610612747,LAL,Los Angeles,Lakers,3-1,22.0,27.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1610612744,GSW,Golden State,Warriors,1-3,21.0,31.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2023-05-10 00:00:00,2.0,42200235,1610612747,LAL,Los Angeles,Lakers,3-2,28.0,31.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612744,GSW,Golden State,Warriors,2-3,32.0,38.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2023-05-12 00:00:00,2.0,42200236,1610612744,GSW,Golden State,Warriors,2-4,26.0,20.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612747,LAL,Los Angeles,Lakers,4-2,31.0,25.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
2023-05-16 00:00:00,1.0,42200311,1610612747,LAL,Los Angeles,Lakers,0-1,25.0,29.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1610612743,DEN,Denver,Nuggets,1-0,37.0,35.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
2023-05-18 00:00:00,1.0,42200312,1610612743,DEN,Denver,Nuggets,2-0,27.0,21.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612747,LAL,Los Angeles,Lakers,0-2,27.0,26.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
2023-05-20 00:00:00,1.0,42200313,1610612747,LAL,Los Angeles,Lakers,0-3,20.0,35.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612743,DEN,Denver,Nuggets,3-0,32.0,26.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
2023-05-22 00:00:00,1.0,42200314,1610612743,DEN,Denver,Nuggets,4-0,28.0,30.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612747,LAL,Los Angeles,Lakers,0-4,34.0,39.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
